date,price_per_vori_22k,price_per_gram_22k
2023-11-25,57250.4,4908.2990397805215
2023-11-24,57248.6,4908.144718792867
2023-11-23,57008.4,4887.551440329218
2023-11-22,56927.0,4880.572702331961
2023-11-21,57168.2,4901.251714677641
2023-11-20,56596.6,4852.246227709191
2023-11-19,56645.7,4856.455761316873
2023-11-18,56625.4,4854.71536351166
2023-11-17,56558.9,4849.014060356653
2023-11-16,56662.6,4857.904663923183
2023-11-15,56019.9,4802.803497942387
2023-11-14,55917.1,4793.990054869684
2023-11-13,55605.9,4767.309670781893
2023-11-12,55410.1,4750.522976680384
2023-11-11,55410.1,4750.522976680384
2023-11-10,55336.4,4744.20438957476
2023-11-09,56017.8,4802.623456790124
2023-11-08,55637.5,4770.018861454047
2023-11-07,56189.9,4817.378257887517
2023-11-06,56549.2,4848.18244170096
2023-11-05,56876.3,4876.225994513032
2023-11-04,56876.3,4876.225994513032
2023-11-03,56829.7,4872.230795610425
2023-11-02,56735.6,4864.163237311385
2023-11-01,56528.7,4846.424897119341
2023-10-31,56726.0,4863.3401920438955
2023-10-30,57036.7,4889.977709190672
2023-10-29,57453.1,4925.677297668039
2023-10-28,57453.1,4925.677297668039
2023-10-27,57398.9,4921.030521262003
2023-10-26,56720.9,4862.902949245542
2023-10-25,56516.7,4845.3960905349795
2023-10-24,56214.7,4819.504458161866
2023-10-23,56206.3,4818.784293552812
2023-10-22,56619.8,4854.235253772291
2023-10-21,56619.8,4854.235253772291
2023-10-20,56534.7,4846.939300411523
2023-10-19,56314.9,4828.09499314129
2023-10-18,55731.5,4778.077846364884
2023-10-17,54930.6,4709.413580246914
2023-10-16,54802.6,4698.439643347051
2023-10-15,55250.8,4736.865569272977
2023-10-14,55250.8,4736.865569272977
2023-10-13,55147.3,4727.992112482853
2023-10-12,53439.6,4581.584362139918
2023-10-11,53496.4,4586.454046639232
2023-10-10,53131.9,4555.204046639232
2023-10-09,53228.5,4563.485939643348
2023-10-08,52297.6,4483.676268861454
2023-10-07,52297.6,4483.676268861454
2023-10-06,52192.6,4474.674211248285
2023-10-05,51978.9,4456.352880658436
2023-10-04,52080.2,4465.037722908093
2023-10-03,52125.1,4468.887174211248
2023-10-02,52238.5,4478.6093964334705
2023-10-01,52773.5,4524.477023319616
2023-09-30,52776.0,4524.691358024692
2023-09-29,52770.8,4524.245541838135
2023-09-28,53278.7,4567.7897805212615
2023-09-27,53622.0,4597.222222222223
2023-09-26,54346.3,4659.319272976681
2023-09-25,54628.9,4683.547668038409
2023-09-24,54911.4,4707.767489711934
2023-09-23,54911.4,4707.767489711934
2023-09-22,54871.1,4704.312414266118
2023-09-21,54752.7,4694.161522633744
2023-09-20,55076.8,4721.947873799726
2023-09-19,55235.5,4735.553840877915
2023-09-18,55208.2,4733.213305898491
2023-09-17,54864.0,4703.7037037037035
2023-09-16,54864.0,4703.7037037037035
2023-09-15,54848.8,4702.400548696845
2023-09-14,54456.0,4668.724279835391
2023-09-13,54342.5,4658.993484224966
2023-09-12,54398.9,4663.828875171468
2023-09-11,54697.0,4689.386145404664
2023-09-10,54743.0,4693.329903978052
2023-09-09,54693.6,4689.094650205761
2023-09-08,54635.8,4684.139231824417
2023-09-07,54758.6,4694.667352537723
2023-09-06,54757.8,4694.598765432099
2023-09-05,54935.1,4709.799382716049
2023-09-04,55040.6,4718.844307270233
2023-09-03,55074.4,4721.742112482853
2023-09-02,55074.4,4721.742112482853
2023-09-01,55106.3,4724.477023319616
2023-08-31,55016.6,4716.786694101509
2023-08-30,55181.4,4730.915637860083
2023-08-29,54937.7,4710.022290809327
2023-08-28,54464.8,4669.478737997257
2023-08-27,54270.7,4652.837791495199
2023-08-26,54234.1,4649.699931412894
2023-08-25,54252.6,4651.286008230452
2023-08-24,54349.9,4659.62791495199
2023-08-23,54309.6,4656.172839506173
2023-08-22,54112.5,4639.274691358025
2023-08-21,54026.8,4631.927297668039
2023-08-20,53926.0,4623.285322359397
2023-08-19,53926.0,4623.285322359397
2023-08-18,53936.1,4624.151234567901
2023-08-17,53902.7,4621.287722908093
2023-08-16,54097.5,4637.988683127573
2023-08-15,54468.1,4669.761659807956
2023-08-14,54491.1,4671.73353909465
2023-08-13,54489.6,4671.604938271605
2023-08-12,54489.6,4671.604938271605
2023-08-11,54485.9,4671.287722908093
2023-08-10,54396.0,4663.580246913581
2023-08-09,54480.1,4670.790466392318
2023-08-08,54718.3,4691.212277091907
2023-08-07,54984.1,4714.000342935528
2023-08-06,55136.6,4727.074759945131
2023-08-05,55136.6,4727.074759945131
2023-08-04,55088.5,4722.9509602194785
2023-08-03,55002.7,4715.59499314129
2023-08-02,54940.0,4710.219478737998
2023-08-01,54956.2,4711.608367626886
2023-07-31,55478.0,4756.344307270233
2023-07-30,55319.9,4742.789780521262
2023-07-29,55319.9,4742.789780521262
2023-07-28,55292.4,4740.432098765433
2023-07-27,54944.6,4710.613854595336
2023-07-26,55520.5,4759.987997256516
2023-07-25,55211.7,4733.513374485597
2023-07-24,54894.5,4706.318587105624
2023-07-23,55214.9,4733.787722908093
2023-07-22,55214.9,4733.787722908093
2023-07-21,55176.3,4730.478395061728
2023-07-20,55486.8,4757.098765432099
2023-07-19,55725.5,4777.563443072702
2023-07-18,55709.0,4776.1488340192045
2023-07-17,55059.2,4720.438957475994
2023-07-16,55110.3,4724.819958847737
2023-07-15,55110.3,4724.819958847737
2023-07-14,55079.8,4722.205075445817
2023-07-13,55177.7,4730.5984224965705
2023-07-12,55134.2,4726.868998628258
2023-07-11,54651.4,4685.4766803840885
2023-07-10,54544.7,4676.328875171467
2023-07-09,54592.2,4680.401234567901
2023-07-08,54614.9,4682.347393689986
2023-07-07,54599.7,4681.044238683127
2023-07-06,54260.0,4651.920438957476
2023-07-05,54198.9,4646.682098765433
2023-07-04,54217.4,4648.268175582991
2023-07-03,54033.3,4632.484567901235
2023-07-02,54094.6,4637.740054869684
2023-07-01,54094.4,4637.722908093278
2023-06-30,54076.0,4636.145404663924
2023-06-29,53741.0,4607.424554183814
2023-06-28,53763.5,4609.353566529492
2023-06-27,53825.4,4614.660493827161
2023-06-26,54114.1,4639.411865569273
2023-06-25,54029.4,4632.150205761317
2023-06-24,54012.4,4630.692729766804
2023-06-23,54003.8,4629.955418381344
2023-06-22,53819.0,4614.111796982167
2023-06-21,54364.0,4660.836762688615
2023-06-20,54499.9,4672.487997256516
2023-06-19,54838.4,4701.508916323732
2023-06-18,55036.1,4718.458504801098
2023-06-17,55036.1,4718.458504801098
2023-06-16,54990.3,4714.531893004116
2023-06-15,55048.8,4719.547325102881
2023-06-14,54767.1,4695.3960905349795
2023-06-13,54901.4,4706.910150891633
2023-06-12,55360.9,4746.3048696845
2023-06-11,55473.1,4755.924211248285
2023-06-10,55468.0,4755.486968449932
2023-06-09,55462.9,4755.049725651577
2023-06-08,55624.7,4768.92146776406
2023-06-07,55048.1,4719.487311385459
2023-06-06,55599.6,4766.769547325103
2023-06-05,55552.0,4762.688614540467
2023-06-04,55096.6,4723.645404663923
2023-06-03,55096.6,4723.645404663923
2023-06-02,55114.6,4725.188614540466
2023-06-01,55883.2,4791.083676268861
2023-05-31,55722.6,4777.314814814815
2023-05-30,55635.5,4769.847393689986
2023-05-29,55081.2,4722.325102880658
2023-05-28,55171.1,4730.032578875172
2023-05-27,55164.0,4729.423868312757
2023-05-26,55182.0,4730.9670781893
2023-05-25,55090.9,4723.156721536351
2023-05-24,55610.9,4767.738340192044
2023-05-23,56192.1,4817.566872427984
2023-05-22,56085.0,4808.384773662551
2023-05-21,56231.7,4820.961934156378
2023-05-20,56214.3,4819.470164609053
2023-05-19,56193.9,4817.7211934156385
2023-05-18,55566.3,4763.914609053499
2023-05-17,56107.6,4810.322359396433
2023-05-16,56232.3,4821.0133744855975
2023-05-15,56898.4,4878.120713305899
2023-05-14,56766.5,4866.812414266118
2023-05-13,56784.5,4868.355624142661
2023-05-12,56752.9,4865.646433470508
2023-05-11,56762.5,4866.469478737998
2023-05-10,57118.1,4896.9564471879285
2023-05-09,57306.6,4913.117283950617
2023-05-08,56720.3,4862.851508916324
2023-05-07,56571.0,4850.051440329218
2023-05-06,56573.3,4850.2486282578875
2023-05-05,56605.6,4853.0178326474625
2023-05-04,57519.9,4931.4043209876545
2023-05-03,57099.4,4895.353223593965
2023-05-02,56606.2,4853.069272976681
2023-05-01,55584.9,4765.509259259259
2023-04-30,55833.8,4786.848422496571
2023-04-29,55822.3,4785.862482853224
2023-04-28,55785.3,4782.690329218108
2023-04-27,55768.4,4781.241426611798
2023-04-26,55777.9,4782.055898491084
2023-04-25,56191.2,4817.489711934156
2023-04-24,55900.1,4792.532578875172
2023-04-23,55831.5,4786.651234567901
2023-04-22,55831.3,4786.634087791495
2023-04-21,55825.9,4786.171124828533
2023-04-20,56503.3,4844.247256515775
2023-04-19,56322.9,4828.780864197531
2023-04-18,56474.9,4841.812414266118
2023-04-17,56173.3,4815.955075445817
2023-04-16,56306.7,4827.391975308642
2023-04-15,56305.3,4827.2719478738
2023-04-14,56350.1,4831.112825788752
2023-04-13,57207.9,4904.655349794239
2023-04-12,56672.7,4858.770576131687
2023-04-11,56441.1,4838.914609053498
2023-04-10,56031.7,4803.815157750343
2023-04-09,56397.4,4835.1680384087795
2023-04-08,56397.4,4835.1680384087795
2023-04-07,56422.8,4837.345679012346
2023-04-06,56351.9,4831.267146776407
2023-04-05,56856.3,4874.511316872428
2023-04-04,56975.4,4884.722222222223
2023-04-03,55979.1,4799.305555555556
2023-04-02,55551.3,4762.628600823045
2023-04-01,55549.9,4762.508573388203
2023-03-31,55546.2,4762.191358024691
2023-03-30,55850.7,4788.297325102881
2023-03-29,55441.4,4753.2064471879285
2023-03-28,55676.3,4773.345336076818
2023-03-27,55211.0,4733.453360768176
2023-03-26,55928.0,4794.924554183814
2023-03-25,55921.8,4794.393004115227
2023-03-24,55855.4,4788.700274348423
2023-03-23,56400.1,4835.39951989026
2023-03-22,55877.1,4790.560699588477
2023-03-21,55064.6,4720.901920438958
2023-03-20,56056.5,4805.941358024692
2023-03-19,56318.3,4828.386488340192
2023-03-18,56341.9,4830.4098079561045
2023-03-17,56001.1,4801.191700960219
2023-03-16,54437.6,4667.146776406035
2023-03-15,54442.9,4667.6011659807955
2023-03-14,53772.2,4610.099451303155
2023-03-13,54108.2,4638.906035665294
2023-03-12,52528.5,4503.472222222223
2023-03-11,52535.3,4504.055212620028
2023-03-10,52489.0,4500.085733882031
2023-03-09,51545.2,4419.170096021948
2023-03-08,51090.1,4380.152606310014
2023-03-07,51101.8,4381.155692729767
2023-03-06,51842.6,4444.667352537723
2023-03-05,52034.8,4461.145404663924
2023-03-04,52063.4,4463.597393689986
2023-03-03,51980.6,4456.4986282578875
2023-03-02,51866.4,4446.707818930041
2023-03-01,51973.4,4455.88134430727
2023-02-28,51873.8,4447.342249657065
2023-02-27,51540.1,4418.732853223594
2023-02-26,51542.6,4418.947187928669
2023-02-25,51550.3,4419.607338820302
2023-02-24,51570.1,4421.304869684499
2023-02-23,51705.1,4432.878943758574
2023-02-22,51874.4,4447.393689986283
2023-02-21,52199.7,4475.282921810699
2023-02-20,52289.1,4482.947530864198
2023-02-19,52371.2,4489.986282578875
2023-02-18,52371.2,4489.986282578875
2023-02-17,52349.0,4488.082990397806
2023-02-16,52237.9,4478.557956104252
2023-02-15,52153.9,4471.356310013718
2023-02-14,52807.0,4527.349108367627
2023-02-13,52521.4,4502.863511659808
2023-02-12,52814.3,4527.974965706448
2023-02-11,52817.4,4528.240740740741
2023-02-10,52800.7,4526.808984910836
2023-02-09,52703.7,4518.492798353909
2023-02-08,53199.3,4560.982510288066
2023-02-07,53114.1,4553.677983539094
2023-02-06,53040.1,4547.333676268861
2023-02-05,52805.9,4527.254801097394
2023-02-04,52805.9,4527.254801097394
2023-02-03,52795.9,4526.397462277092
2023-02-02,53921.2,4622.873799725651
2023-02-01,54636.9,4684.23353909465
2023-01-31,54134.6,4641.169410150892
2023-01-30,53832.9,4615.303497942387
2023-01-29,53948.5,4625.214334705076
2023-01-28,53948.5,4625.214334705076
2023-01-27,54005.9,4630.135459533608
2023-01-26,53993.5,4629.072359396434
2023-01-25,54427.7,4666.2980109739365
2023-01-24,54274.3,4653.146433470508
2023-01-23,53915.3,4622.367969821674
2023-01-22,53532.6,4589.557613168724
2023-01-21,53532.6,4589.557613168724
2023-01-20,53638.8,4598.6625514403295
2023-01-19,53842.7,4616.143689986283
2023-01-18,53232.1,4563.794581618656
2023-01-17,53444.2,4581.978737997257
2023-01-16,53711.8,4604.921124828533
2023-01-15,53575.8,4593.261316872428
2023-01-14,53575.8,4593.261316872428
2023-01-13,53553.1,4591.315157750343
2023-01-12,52758.6,4523.199588477366
2023-01-11,52554.0,4505.658436213992
2023-01-10,52579.7,4507.861796982167
2023-01-09,52819.7,4528.43792866941
2023-01-08,52690.4,4517.352537722908
2023-01-07,52690.4,4517.352537722908
2023-01-06,52750.8,4522.530864197532
2023-01-05,51971.0,4455.675582990398
2023-01-04,52531.0,4503.686556927298
2023-01-03,52237.8,4478.54938271605
2023-01-02,51776.7,4439.017489711934
2023-01-01,51813.2,4442.146776406035
2022-12-31,51813.2,4442.146776406035
2022-12-30,51701.0,4432.52743484225
2022-12-29,51647.1,4427.906378600823
2022-12-28,51297.4,4397.92524005487
2022-12-27,51577.3,4421.922153635117
2022-12-26,51041.5,4375.985939643348
2022-12-25,50987.4,4371.347736625515
2022-12-24,50987.4,4371.347736625515
2022-12-23,51055.7,4377.203360768175
2022-12-22,50923.6,4365.877914951989
2022-12-21,51564.6,4420.833333333333
2022-12-20,51546.4,4419.272976680384
2022-12-19,50711.7,4347.710905349794
2022-12-18,50873.8,4361.608367626886
2022-12-17,50873.8,4361.608367626886
2022-12-16,50890.8,4363.0658436214
2022-12-15,50587.9,4337.097050754458
2022-12-14,51193.9,4389.0517832647465
2022-12-13,51239.9,4392.995541838135
2022-12-12,50545.6,4333.470507544582
2022-12-11,50852.7,4359.799382716049
2022-12-10,50852.7,4359.799382716049
2022-12-09,50894.3,4363.3659122085055
2022-12-08,50538.1,4332.827503429356
2022-12-07,50536.4,4332.681755829904
2022-12-06,50168.7,4301.157407407407
2022-12-05,49697.4,4260.751028806584
2022-12-04,50239.6,4307.235939643347
2022-12-03,50245.0,4307.69890260631
2022-12-02,50235.7,4306.9015775034295
2022-12-01,50192.3,4303.18072702332
2022-11-30,49340.1,4230.118312757201
2022-11-29,49029.7,4203.506515775034
2022-11-28,48787.5,4182.741769547325
2022-11-27,49175.6,4216.0150891632375
2022-11-26,49175.6,4216.0150891632375
2022-11-25,49191.3,4217.361111111111
2022-11-24,49358.1,4231.661522633744
2022-11-23,49103.8,4209.8593964334705
2022-11-22,48731.1,4177.906378600823
2022-11-21,48722.7,4177.186213991769
2022-11-20,48958.9,4197.436556927298
2022-11-19,48958.9,4197.436556927298
2022-11-18,48976.0,4198.902606310014
2022-11-17,49347.3,4230.735596707819
2022-11-16,49610.6,4253.309327846365
2022-11-15,49431.6,4237.962962962963
2022-11-14,49327.8,4229.063786008231
2022-11-13,48944.6,4196.210562414266
2022-11-12,48944.6,4196.210562414266
2022-11-11,48752.4,4179.732510288066
2022-11-10,48551.1,4162.474279835391
2022-11-09,47646.7,4084.9365569272977
2022-11-08,47827.8,4100.4629629629635
2022-11-07,47038.7,4032.810356652949
2022-11-06,47295.7,4054.843964334705
2022-11-05,47276.9,4053.232167352538
2022-11-04,47230.2,4049.2283950617284
2022-11-03,46313.0,3970.593278463649
2022-11-02,46523.1,3988.605967078189
2022-11-01,46726.8,4006.069958847737
2022-10-31,46396.7,3977.7692043895745
2022-10-30,46463.5,3983.496227709191
2022-10-29,46463.5,3983.496227709191
2022-10-28,46450.3,3982.3645404663926
2022-10-27,47042.5,4033.136145404664
2022-10-26,46921.3,4022.7451989026067
2022-10-25,46812.8,4013.4430727023323
2022-10-24,46870.9,4018.4242112482857
2022-10-23,46925.8,4023.1310013717425
2022-10-22,46925.8,4023.1310013717425
2022-10-21,46896.9,4020.6532921810704
2022-10-20,46240.6,3964.3861454046637
2022-10-19,46405.4,3978.5150891632375
2022-10-18,46652.1,3999.6656378600824
2022-10-17,46497.5,3986.411179698217
2022-10-16,46494.7,3986.171124828532
2022-10-15,46494.7,3986.171124828532
2022-10-14,46481.6,3985.048010973937
2022-10-13,46946.7,4024.9228395061727
2022-10-12,47237.9,4049.888545953361
2022-10-11,47035.6,4032.5445816186557
2022-10-10,47202.1,4046.81927297668
2022-10-09,48180.4,4130.692729766804
2022-10-08,48180.4,4130.692729766804
2022-10-07,48189.3,4131.455761316873
2022-10-06,48401.5,4149.648491083676
2022-10-05,48063.4,4120.661865569273
2022-10-04,48192.6,4131.738683127572
2022-10-03,47577.1,4078.969478737997
2022-10-02,46572.1,3992.806927297668
2022-10-01,46572.1,3992.806927297668
2022-09-30,46506.9,3987.2170781893005
2022-09-29,46419.6,3979.732510288066
2022-09-28,46358.4,3974.4855967078192
2022-09-27,45644.2,3913.2544581618654
2022-09-26,45498.1,3900.7287379972563
2022-09-25,45838.7,3929.9296982167352
2022-09-24,45838.7,3929.9296982167352
2022-09-23,45826.5,3928.883744855967
2022-09-22,46515.2,3987.9286694101506
2022-09-21,45977.8,3941.8552812071334
2022-09-20,45588.4,3908.470507544582
2022-09-19,45807.2,3927.2290809327847
2022-09-18,45815.5,3927.940672153635
2022-09-17,45815.5,3927.940672153635
2022-09-16,45771.6,3924.1769547325102
2022-09-15,45615.0,3910.7510288065846
2022-09-14,46271.8,3967.0610425240056
2022-09-13,46534.5,3989.5833333333335
2022-09-12,47027.6,4031.858710562414
2022-09-11,46918.1,4022.4708504801097
2022-09-10,46918.7,4022.522290809328
2022-09-09,46910.0,4021.7764060356653
2022-09-08,46718.7,4005.375514403292
2022-09-07,46926.9,4023.2253086419755
2022-09-06,46612.1,3996.236282578875
2022-09-05,46823.2,4014.3347050754455
2022-09-04,46840.6,4015.826474622771
2022-09-03,46840.6,4015.826474622771
2022-09-02,46803.2,4012.620027434842
2022-09-01,46386.3,3976.8775720164613
2022-08-31,46669.4,4001.1488340192045
2022-08-30,47135.1,4041.0751028806585
2022-08-29,47686.7,4088.3659122085046
2022-08-28,47713.7,4090.6807270233194
2022-08-27,47713.7,4090.6807270233194
2022-08-26,47680.1,4087.8000685871057
2022-08-25,48192.1,4131.695816186557
2022-08-24,47985.9,4114.017489711934
2022-08-23,47897.8,4106.464334705076
2022-08-22,47574.9,4078.780864197531
2022-08-21,47917.3,4108.136145404665
2022-08-20,47917.3,4108.136145404665
2022-08-19,47917.5,4108.15329218107
2022-08-18,48149.3,4128.026406035666
2022-08-17,48060.8,4120.438957475995
2022-08-16,48285.5,4139.703360768176
2022-08-15,48618.9,4168.287037037037
2022-08-14,49260.0,4223.251028806584
2022-08-13,49260.0,4223.251028806584
2022-08-12,49216.4,4219.513031550069
2022-08-11,48855.5,4188.571673525377
2022-08-10,48608.8,4167.421124828533
2022-08-09,49014.4,4202.194787379973
2022-08-08,48902.7,4192.618312757201
2022-08-07,48377.9,4147.625171467765
2022-08-06,48377.9,4147.625171467765
2022-08-05,48377.1,4147.55658436214
2022-08-04,48723.1,4177.220507544582
2022-08-03,47918.9,4108.273319615912
2022-08-02,47506.0,4072.8737997256517
2022-08-01,48028.2,4117.64403292181
2022-07-31,48014.0,4116.426611796982
2022-07-30,48014.0,4116.426611796982
2022-07-29,47988.8,4114.266117969822
2022-07-28,47960.3,4111.822702331962
2022-07-27,47483.2,4070.919067215363
2022-07-26,47068.7,4035.3823731138546
2022-07-25,47033.2,4032.338820301783
2022-07-24,47359.4,4060.3052126200278
2022-07-23,47359.4,4060.3052126200278
2022-07-22,47289.9,4054.34670781893
2022-07-21,47133.7,4040.955075445816
2022-07-20,46539.2,3989.986282578875
2022-07-19,46930.9,4023.568244170096
2022-07-18,46895.6,4020.5418381344307
2022-07-17,46726.1,4006.0099451303154
2022-07-16,46763.5,4009.2163923182443
2022-07-15,46677.4,4001.834705075446
2022-07-14,46873.7,4018.66426611797
2022-07-13,47398.8,4063.683127572017
2022-07-12,47090.3,4037.2342249657067
2022-07-11,47228.5,4049.0826474622772
2022-07-10,47427.9,4066.177983539095
2022-07-09,47427.9,4066.177983539095
2022-07-08,47417.4,4065.277777777778
2022-07-07,47325.7,4057.4159807956103
2022-07-06,47199.0,4046.553497942387
2022-07-05,48005.7,4115.715020576132
2022-07-04,49001.5,4201.088820301783
2022-07-03,49078.3,4207.673182441701
2022-07-02,49078.3,4207.673182441701
2022-07-01,48956.1,4197.1965020576135
2022-06-30,48950.6,4196.724965706448
2022-06-29,49181.6,4216.529492455418
2022-06-28,49356.8,4231.550068587106
2022-06-27,49097.7,4209.336419753086
2022-06-26,49076.1,4207.484567901234
2022-06-25,49076.1,4207.484567901234
2022-06-24,49023.0,4202.932098765432
2022-06-23,48976.0,4198.902606310014
2022-06-22,49337.2,4229.869684499314
2022-06-21,49100.7,4209.593621399177
2022-06-20,49189.2,4217.181069958848
2022-06-19,49224.1,4220.173182441701
2022-06-18,49224.1,4220.173182441701
2022-06-17,49149.6,4213.786008230452
2022-06-16,49600.8,4252.469135802469
2022-06-15,49024.6,4203.069272976681
2022-06-14,48383.8,4148.131001371742
2022-06-13,48929.5,4194.91598079561
2022-06-12,50211.0,4304.783950617284
2022-06-11,50211.0,4304.783950617284
2022-06-10,50187.9,4302.803497942387
2022-06-09,49343.8,4230.435528120714
2022-06-08,49410.7,4236.171124828532
2022-06-07,49420.9,4237.045610425241
2022-06-06,49224.3,4220.190329218108
2022-06-05,49362.5,4232.038751714677
2022-06-04,49362.5,4232.038751714677
2022-06-03,49359.0,4231.738683127572
2022-06-02,49666.9,4258.136145404665
2022-06-01,49219.7,4219.795953360768
2022-05-31,48980.4,4199.279835390947
2022-05-30,49371.9,4232.844650205761
2022-05-29,49429.7,4237.800068587106
2022-05-28,49429.7,4237.800068587106
2022-05-27,49378.3,4233.3933470507545
2022-05-26,49381.0,4233.624828532236
2022-05-25,49309.5,4227.494855967078
2022-05-24,49633.0,4255.229766803841
2022-05-23,49314.7,4227.940672153635
2022-05-22,49322.1,4228.575102880658
2022-05-21,49322.1,4228.575102880658
2022-05-20,49307.7,4227.340534979424
2022-05-19,48930.0,4194.958847736626
2022-05-18,48489.9,4157.227366255144
2022-05-17,48201.2,4132.475994513032
2022-05-16,48776.3,4181.781550068587
2022-05-15,48185.3,4131.112825788752
2022-05-14,48185.3,4131.112825788752
2022-05-13,48112.5,4124.871399176955
2022-05-12,48455.4,4154.269547325103
2022-05-11,49226.2,4220.353223593964
2022-05-10,48677.6,4173.319615912208
2022-05-09,49212.1,4219.144375857339
2022-05-08,49740.4,4264.437585733882
2022-05-07,49740.4,4264.437585733882
2022-05-06,49738.0,4264.23182441701
2022-05-05,49319.5,4228.35219478738
2022-05-04,49178.1,4216.229423868313
2022-05-03,49018.1,4202.512002743484
2022-05-02,48900.1,4192.395404663923
2022-05-01,49830.8,4272.18792866941
2022-04-30,49830.8,4272.18792866941
2022-04-29,49818.1,4271.099108367627
2022-04-28,49867.7,4275.351508916324
2022-04-27,49504.9,4244.247256515775
2022-04-26,50076.2,4293.227023319616
2022-04-25,49912.5,4279.192386831276
2022-04-24,50693.4,4346.141975308642
2022-04-23,50693.4,4346.141975308642
2022-04-22,50747.1,4350.7458847736625
2022-04-21,51081.0,4379.37242798354
2022-04-20,51209.0,4390.346364883402
2022-04-19,51136.6,4384.139231824417
2022-04-18,51780.2,4439.31755829904
2022-04-17,51710.4,4433.333333333334
2022-04-16,51710.4,4433.333333333334
2022-04-15,51702.0,4432.61316872428
2022-04-14,51640.4,4427.331961591221
2022-04-13,51661.0,4429.098079561043
2022-04-12,51386.4,4405.555555555556
2022-04-11,50849.1,4359.490740740741
2022-04-10,50749.1,4350.917352537723
2022-04-09,50749.1,4350.917352537723
2022-04-08,50758.9,4351.757544581619
2022-04-07,50328.9,4314.891975308642
2022-04-06,50203.7,4304.158093278464
2022-04-05,49805.8,4270.044581618656
2022-04-04,50041.7,4290.269204389575
2022-04-03,50184.7,4302.52914951989
2022-04-02,50184.7,4302.52914951989
2022-04-01,50171.1,4301.36316872428
2022-03-31,50642.3,4341.7609739369
2022-03-30,50382.5,4319.48731138546
2022-03-29,49836.8,4272.702331961592
2022-03-28,50153.6,4299.862825788751
2022-03-27,51264.2,4395.078875171467
2022-03-26,51264.2,4395.078875171467
2022-03-25,51173.1,4387.268518518518
2022-03-24,51386.6,4405.572702331961
2022-03-23,51148.7,4385.176611796982
2022-03-22,50203.8,4304.166666666667
2022-03-21,50668.5,4344.007201646091
2022-03-20,50078.3,4293.4070644718795
2022-03-19,50078.3,4293.4070644718795
2022-03-18,50055.1,4291.4180384087795
2022-03-17,50520.9,4331.352880658436
2022-03-16,50400.7,4321.047668038409
2022-03-15,50168.6,4301.1488340192045
2022-03-14,51300.1,4398.156721536351
2022-03-13,52378.7,4490.629286694101
2022-03-12,52378.7,4490.629286694101
2022-03-11,52270.1,4481.318587105624
2022-03-10,52345.6,4487.791495198902
2022-03-09,51994.6,4457.69890260631
2022-03-08,53736.2,4607.013031550068
2022-03-07,52851.4,4531.155692729767
2022-03-06,51700.8,4432.510288065844
2022-03-05,51694.4,4431.961591220851
2022-03-04,51553.2,4419.855967078189
2022-03-03,50447.6,4325.068587105624
2022-03-02,50071.5,4292.824074074074
2022-03-01,50473.1,4327.254801097393
2022-02-28,49352.3,4231.16426611797
2022-02-27,48663.2,4172.085048010974
2022-02-26,48676.3,4173.208161865569
2022-02-25,48766.9,4180.975651577503
2022-02-24,48846.0,4187.757201646091
2022-02-23,48861.3,4189.068930041152
2022-02-22,48649.6,4170.919067215364
2022-02-21,48931.4,4195.078875171468
2022-02-20,48650.3,4170.979080932785
2022-02-19,48650.3,4170.979080932785
2022-02-18,48479.4,4156.327160493827
2022-02-17,48931.2,4195.061728395061
2022-02-16,48112.6,4124.879972565158
2022-02-15,47872.9,4104.329561042524
2022-02-14,48562.1,4163.417352537723
2022-02-13,48260.7,4137.577160493827
2022-02-12,48260.7,4137.577160493827
2022-02-11,48314.8,4142.21536351166
2022-02-10,47254.1,4051.2774348422495
2022-02-09,47030.2,4032.0816186556926
2022-02-08,46848.5,4016.5037722908096
2022-02-07,46672.1,4001.380315500686
2022-02-06,46320.5,3971.2362825788755
2022-02-05,46320.5,3971.2362825788755
2022-02-04,46268.7,3966.795267489712
2022-02-03,46319.0,3971.10768175583
2022-02-02,46389.6,3977.1604938271603
2022-02-01,46167.3,3958.101851851852
2022-01-31,46034.3,3946.6992455418385
2022-01-30,46153.4,3956.9101508916324
2022-01-29,46125.7,3954.535322359396
2022-01-28,46021.7,3945.618998628258
2022-01-27,46302.9,3969.7273662551443
2022-01-26,46816.8,4013.786008230453
2022-01-25,47474.0,4070.130315500686
2022-01-24,47152.3,4042.549725651578
2022-01-23,46860.8,4017.5582990397806
2022-01-22,46860.8,4017.5582990397806
2022-01-21,46706.1,4004.295267489712
2022-01-20,46969.9,4026.9118655692732
2022-01-19,47051.9,4033.9420438957477
2022-01-18,46441.4,3981.601508916324
2022-01-17,46370.5,3975.522976680384
2022-01-16,46263.5,3966.349451303155
2022-01-15,46263.5,3966.349451303155
2022-01-14,46259.8,3966.0322359396437
2022-01-13,46204.2,3961.2654320987654
2022-01-12,46262.0,3966.2208504801097
2022-01-11,46130.0,3954.903978052126
2022-01-10,45740.0,3921.467764060357
2022-01-09,45786.1,3925.4200960219478
2022-01-08,45786.1,3925.4200960219478
2022-01-07,45745.5,3921.9393004115227
2022-01-06,45670.4,3915.5006858710562
2022-01-05,46256.8,3965.7750342935533
2022-01-04,46437.4,3981.2585733882033
2022-01-03,46007.5,3944.4015775034295
2022-01-02,46738.1,4007.038751714678
